text,date,url,from
"@leenvervaeke A People’s Daily commentary on Monday, a day before China scrapped its nationwide contact tracing app, repeatedly urged people to be responsible for their own health. Since then, the phrase has been repeated in news articles and public notices nationwide. https://t.co/SOmXj1IzjG",2022-12-16 13:33:01+00:00,https://twitter.com/rangoon78rpm/status/1603745012541292544,rangoon78rpm
@leenvervaeke I don’t doubt the number of deaths has increased recently as this is inevitable. But most of the pics you are using were circulating on WeChat several days ago and were not verified. Using these pics is not a professional way to do the report.,2022-12-16 13:11:22+00:00,https://twitter.com/Shaojun710/status/1603739563012558848,Shaojun710
@leenvervaeke Delivery drivers are the unsung heroes of supply chain execution. Imagine the risk they endured the first 2 years of COVID-19. Although not required I always tip them well.,2022-12-16 12:46:12+00:00,https://twitter.com/FFoonts/status/1603733230397448193,FFoonts
"@leenvervaeke ""We want freedom not PCR test""! Now that PCR test proof has been canceled, shouldn't those A4-holding protestors have freedom to be out on streets?
But they aren't. Ironically it is zero-covid on streets that embolden them to go on streets to protest against this very zero-covid.",2022-12-16 12:07:25+00:00,https://twitter.com/XinWei57337546/status/1603723470315323392,XinWei57337546
"These images are all from central district Dongcheng. Not sure how representative this is for all of Beijing, just sharing my observations.",2022-12-16 11:51:40+00:00,https://twitter.com/leenvervaeke/status/1603719505149976576,leenvervaeke
"Heard quite some delivery drivers with nasty cough, so afraid they are working while sick and/or infectious. Not great, but without them we’d probably be much worse off. On a positive note: courier service SF is working again (at least in my area), so easier to share medication.",2022-12-16 11:51:39+00:00,https://twitter.com/leenvervaeke/status/1603719501689655298,leenvervaeke
"Happy to see lots of restocking in this (upscale) supermarket, no empty shelves here. Delivery drivers are saving the day, as locals are sick/staying inside. Bags with grocery waiting for delivery, fruit shop lines up oranges for Elema/Meituan and mountain of undelivered packages https://t.co/ceCcFwK5BG",2022-12-16 11:51:38+00:00,https://twitter.com/leenvervaeke/status/1603719496547438593,leenvervaeke
"In shops that remain open, I didn’t see any clients, except in the pharmacy. Lots of empty shelves, but they did have Ibuprofen and some cold/cough medicine. One box per client. Still no self-tests. Vitamins sold out. https://t.co/30zLIIBupA",2022-12-16 11:51:27+00:00,https://twitter.com/leenvervaeke/status/1603719450565279745,leenvervaeke
"Lots of shops still closed. On Dongzhimen Neidajie (Inner Main Street) almost 1/3 of shops closed. Some indicate they’re closed due to covid, some seem closed permanently. It’s a bit hard to see from a distance, so I’ve frozen the video at every closed shop (I’m no video editor!) https://t.co/5HdOG1agBV",2022-12-16 11:51:21+00:00,https://twitter.com/leenvervaeke/status/1603719424908722178,leenvervaeke
"@leenvervaeke Yes, I'm surprised to see no high/low risk zones in Beijing, but elsewhere it's still going on e.g. Ningxia has 198 high and 8 low today. Some places still require tests - from what I've seen, closure of streetside test points just leads to longer queues at hospital test centres. https://t.co/iT7kGhVuhM",2022-12-16 11:32:10+00:00,https://twitter.com/zdok/status/1603714596992581632,zdok
@leenvervaeke John Ioannidis must be licking his lips at the prospect of reducing his terrible COVID IFR estimate even further. https://t.co/nuKZXNP92n,2022-12-16 10:31:00+00:00,https://twitter.com/DavdBarraclough/status/1603699205146648577,DavdBarraclough
"@leenvervaeke It will be more similar to what happened in Wuhan in Feb. &amp; Mar. 2020.

Hiding real deaths data, pretending nothing happened.",2022-12-16 09:14:47+00:00,https://twitter.com/8964InPRC/status/1603680024330063872,8964InPRC
"@leenvervaeke @chenchenzh 你就扯淡吧。

我身边没有一个人，以及我朋友身边也没有一个人有死于新冠。

这种报道写起来开心吗？不论真假都很开心对吧？",2022-12-16 09:12:16+00:00,https://twitter.com/wanfer2003/status/1603679393364447232,wanfer2003
"@leenvervaeke ""... dat lichamen er op de grond worden gegooid"". Gebeurt dat daar letterlijk zo in die uitvaartcentra? Of worden ze neergelegd?",2022-12-16 09:08:16+00:00,https://twitter.com/gastdude/status/1603678383275184128,gastdude
"@leenvervaeke In a week or so? Really? And they haven't dropped it, they've amended a few of the rules.",2022-12-16 09:06:53+00:00,https://twitter.com/zdok/status/1603678036569731075,zdok
@leenvervaeke @franshaverman @volkskrant https://t.co/1UZ2oe1Cdl,2022-12-16 08:06:46+00:00,https://twitter.com/beijingfengtai9/status/1603662906024988673,beijingfengtai9
"I just see @ftchina is also reporting on this:
Beijing death toll mounts as Covid sweeps through Chinese capital https://t.co/4FCko7Vz8b",2022-12-16 07:50:54+00:00,https://twitter.com/leenvervaeke/status/1603658915249795072,leenvervaeke
@leenvervaeke @shelzhang Can’t have deaths if they don’t count ‘em. https://t.co/XcstPiPowQ,2022-12-16 07:22:23+00:00,https://twitter.com/JulienGC6/status/1603651736891260930,JulienGC6
@leenvervaeke I don't know if  Dutch media is reliable.,2022-12-16 07:03:55+00:00,https://twitter.com/MRHDebater/status/1603647092576382976,MRHDebater
"For those who want to read the whole article, here's the link (article in Dutch): https://t.co/DsvCxJv8cl via @volkskrant 

'Omikron outbreak in Beijing: no deaths? The crematoriums are overflowing.'",2022-12-16 04:12:43+00:00,https://twitter.com/leenvervaeke/status/1603604005405749249,leenvervaeke
The increase of deaths + lack of preparation leads to added suffering. Pple having to lie to emergency services so they can get death certificate. Undertaker tells of bodies thrown on the floor. Weibo user tells of difficulties finding cooling space for body of deceased father...,2022-12-16 04:12:42+00:00,https://twitter.com/leenvervaeke/status/1603604002247413760,leenvervaeke
Problems are aggravated bc lots of staff at funeral homes/crematoriums infected with covid. But lack of cooling space indicates an increase in deaths not reported by authorities (who didn't respond to questions). Official death toll due to covid since reopening (zero) is a joke.,2022-12-16 04:12:41+00:00,https://twitter.com/leenvervaeke/status/1603603999231729665,leenvervaeke
"At least 1 crematorium now offers 'fast cremation', immediately after death certificate is issued, so no cooling needed. Breaks with traditional 3/5 day farewell period, but right now only option for many pple. However, also difficult to get death cert for pple who died at home.",2022-12-16 04:12:40+00:00,https://twitter.com/leenvervaeke/status/1603603995771437056,leenvervaeke
"Consequence: there's now a waiting list to get bodies into crematorium. RFA wrote about 5-6 days waiting list at 3 crematoriums in BJ (https://t.co/lrZBFwl599), we found 2 more with waiting list of 3-5 days. Means relatives have nowhere to go with the body of their loved one.",2022-12-16 04:12:39+00:00,https://twitter.com/leenvervaeke/status/1603603992168529920,leenvervaeke
"Several funeral homes in BJ confirm huge increase in demand in past week/past 3 days. Mainly fr elderly pple who died at home, probably from/with covid, although that's not on death certificate. Crematoriums, funeral homes and hospitals are out of cooling space to store bodies.",2022-12-16 04:12:39+00:00,https://twitter.com/leenvervaeke/status/1603603988511096832,leenvervaeke
"@leenvervaeke First sinophobes complain about zero covid, then China lifts it, now they're complaining people have covid. So zero covid was working in the first place. They gonna complain about China no matter what, so why are they there in the first place?",2022-12-15 17:18:42+00:00,https://twitter.com/suehtkcuf/status/1603439418899038208,suehtkcuf
"@leenvervaeke @CONSINEO @BeijingPalmer According to a survey on social media, the infection rate in Beijing has reached 58%. This basically means that the first peak is over and the number of new infections will decline every day.",2022-12-15 06:30:42+00:00,https://twitter.com/fireball20221/status/1603276343365492738,fireball20221
@leenvervaeke @BeijingPalmer https://t.co/9RBErevEDT,2022-12-15 05:22:37+00:00,https://twitter.com/CONSINEO/status/1603259208505257985,CONSINEO
@leenvervaeke Shortage of children’s Tylenol in US and Canada too.  That’s not good,2022-12-14 22:50:01+00:00,https://twitter.com/jamie_parker87/status/1603160408948359173,jamie_parker87
"@leenvervaeke @MattCKnight Chinese parents/grandparents are overly paranoid about any kind of minor illness. Sniffling? Hospital! Slightly warm? Hospital! Let illnesses run their course without meds. Unless the child is extremely lethargic or can’t keep liquids down, they’re fine.",2022-12-14 12:57:37+00:00,https://twitter.com/XiaoLan17/status/1603011325898231811,XiaoLan17
"@leenvervaeke Vreemd … vrienden van mij wonen in Beijing. Zij zijn beide arts. 
Zij spreken van veel griepgevallen inderdaad. 
Maar wat jij hier tweet , is echt niet waar. 
Waarom lieg je hierom??",2022-12-14 11:36:28+00:00,https://twitter.com/MeijertjeTanja/status/1602990905711284226,MeijertjeTanja
@leenvervaeke Welcome to the club! Canada's been experiencing shortage of these for a while. Seems to be a common issue,2022-12-14 09:38:25+00:00,https://twitter.com/ElaineYiningXu/status/1602961195287339010,ElaineYiningXu
"@leenvervaeke There is method in this madness. Soon the crowds will protest in the streets, shouting ""we want the restrictions back, only zero covid will save us""! Bet?",2022-12-14 08:47:35+00:00,https://twitter.com/maciejkaczka/status/1602948403599740933,maciejkaczka
@leenvervaeke Suspecting some of these issues are global because even here I can't buy cold and flu medication. Tried finding children's cough for the past 5 weeks and there is never any in the store.,2022-12-14 08:31:48+00:00,https://twitter.com/XJibberjab/status/1602944431594012673,XJibberjab
@leenvervaeke Another Wuhan catastrophe!,2022-12-14 07:56:57+00:00,https://twitter.com/tiamoCAESAR/status/1602935663405326336,tiamoCAESAR
@leenvervaeke It is likely too late for elderly to get vaccinated in general,2022-12-14 07:52:06+00:00,https://twitter.com/BennyisHere_215/status/1602934441587900417,BennyisHere_215
@leenvervaeke Thanks!,2022-12-14 06:39:00+00:00,https://twitter.com/yangyang_cheng/status/1602916044561174529,yangyang_cheng
@leenvervaeke This medicine is hard to find to find now in USA and Canada too,2022-12-14 05:57:06+00:00,https://twitter.com/chickeee/status/1602905499682635776,chickeee
@leenvervaeke @FabiKretschmer I ordered Starbucks delivery this morning here in Beijing. Delivery normally takes 15-20 min. After 1 hour delivery guy called me and told me to cancel the order as he didn’t have time to deliver and too many of his colleagues were home with fever.,2022-12-14 05:54:21+00:00,https://twitter.com/modomoblo/status/1602904808385495041,modomoblo
"@leenvervaeke Before 2020, I once took my son to see doctor in Shanghai Xinhua Hospital (where its pediatrics is good). We waited for 3~4 hours.
This is the normal state of those best Grade ⅲ-A hospitals in China. There is nothing to make a fuss about.
Now we mostly go to community hospitals.",2022-12-14 05:38:08+00:00,https://twitter.com/thinking_panda/status/1602900726677925889,thinking_panda
@leenvervaeke Madness to suddenly open everything..,2022-12-14 05:36:19+00:00,https://twitter.com/tomgreid/status/1602900271549456384,tomgreid
Link to article in @volkskrant https://t.co/iVcrRLWa1d (in Dutch),2022-12-14 04:35:17+00:00,https://twitter.com/leenvervaeke/status/1602884911697756160,leenvervaeke
Also closed today: community vaccination center (because of disinfection and sterilization of the site). Anecdotally I’ve heard (elderly) people who don’t want to get vaccinated now bc fear they’ll get infected while waiting at vaccination site. https://t.co/lvGA7U84v6,2022-12-14 04:35:16+00:00,https://twitter.com/leenvervaeke/status/1602884906966601728,leenvervaeke
"Can confirm it’s very difficult to find fever meds/self-tests now in Beijing. Many pharmacies/shops/restaurants closed, cf announcements. 
Pic 2 we have ‘some issues at home’ and will close for a bit
Pic 3 if we hold on for a bit longer and don’t relax now, we can meet again soon https://t.co/cQLUp9gmOe",2022-12-14 04:35:12+00:00,https://twitter.com/leenvervaeke/status/1602884887760887809,leenvervaeke
"Except fever clinic, rest of hospital almost empty. Medical staff is urged to keep working even if sick/positive (they’ve stopped testing), but doctors are exempt, so lack of doctors. Surgery department normally &gt;10 doctors, yesterday only 3. Also risk of infection in hospital.",2022-12-14 04:34:59+00:00,https://twitter.com/leenvervaeke/status/1602884835134955520,leenvervaeke
"Waiting time for parents was not too long, they said (1-2 hours). But their main problem: they couldn’t find fever medication for their children. Pharmacies and community health centers ran out, so they came to hospital, also to no avail. No sign of children with severe illness.",2022-12-14 04:34:58+00:00,https://twitter.com/leenvervaeke/status/1602884831968272384,leenvervaeke
@leenvervaeke @sarahplusone Freedom!!,2022-12-10 01:46:30+00:00,https://twitter.com/xrefcece/status/1601392883872907264,xrefcece
@leenvervaeke Now doesn't that make you wonder what variant out there made them finally say f+ck it and why?,2022-12-10 00:40:37+00:00,https://twitter.com/Eliza13697364/status/1601376301709135873,Eliza13697364
@leenvervaeke @TangAnZhu This must create intense cognitive dissonance for all the defenders of China’s draconian zero Covid policy. How do they rationalize this dramatic policy reversal?,2022-12-09 22:49:13+00:00,https://twitter.com/JonFSchwartz/status/1601348268159823873,JonFSchwartz
"@leenvervaeke First you complain about the controls, then you complain about the freedom. Leen in English means Karen.",2022-12-09 22:43:50+00:00,https://twitter.com/B91437401/status/1601346912523005952,B91437401
"@leenvervaeke @EvanFeigenbaum Do you remember how after Mao’s death, under massive economic pressure, the party - after 30 years of messing with their business - told farmers they’d be on their own now? (And how farmers went and quadrupled output within a few years?)
There’s nothing new under the sun. 😁",2022-12-09 20:46:32+00:00,https://twitter.com/MelanievonBraun/status/1601317395104428032,MelanievonBraun
@leenvervaeke @AsiaReportcom Ja in 1 week tijd omikron opeens als ongevaarlijk betitelen.,2022-12-09 18:19:13+00:00,https://twitter.com/geledraak/status/1601280320065900545,geledraak
@leenvervaeke This is reasonable. Goal is to slow down infection and don't overload hospitals. For that propose these measures are sufficient. Perhaps the hardest will be to keep Chinese with moderate symptoms away from hospitals and EMS. Are there any local medical care at communities now?,2022-12-09 16:06:15+00:00,https://twitter.com/kberzins/status/1601246858839756800,kberzins
"@leenvervaeke Hahaha, ja dat is wel weer waar. Meestal zijn ze er niet van af te krijgen ondanks alle argumenten voor het tegendeel. Het nieuws is dat ze zich toch genoodzaakt voelden nu overstag te gaan. Terwijl ze ook de demonstranten hadden kunnen oppakken en laten verdwijnen. Vooruitgang?",2022-12-09 16:04:53+00:00,https://twitter.com/AsiaReportcom/status/1601246514373742592,AsiaReportcom
"@leenvervaeke @yangxifan @HehongB I think so.  Beijing, wuhan, guangzhou, problaby 5%.",2022-12-09 15:52:43+00:00,https://twitter.com/my_empty_bottle/status/1601243453123629057,my_empty_bottle
"@leenvervaeke Ja, dat is niet nieuw hoor: de werkelijkheid wordt altijd gewoon verzonnen bij de wens en het motief van de staat. Zo ook: Tibet is deel van China, de Zuid Chinese is sinds mensenheugenis deel van Chinees terrein, het virus is helemaal niet ontsnapt uit ons lab in Wuhan etc.",2022-12-09 15:33:50+00:00,https://twitter.com/AsiaReportcom/status/1601238701732134912,AsiaReportcom
"@leenvervaeke Ja, .. zo zie je maar weer: ze passen de ""waarheid"" aan aan wat wenselijk is. Overal en altijd.",2022-12-09 15:31:53+00:00,https://twitter.com/AsiaReportcom/status/1601238209484099584,AsiaReportcom
@leenvervaeke Incredible,2022-12-09 14:42:23+00:00,https://twitter.com/schorselysees/status/1601225751528763392,schorselysees
@leenvervaeke and u obviously supports US with 2 million covid fatalities in 2 years?,2022-12-09 14:38:17+00:00,https://twitter.com/heavenrespect9/status/1601224722720919552,heavenrespect9
@leenvervaeke Any word on when citizens would be able to leave China like before the pandemic? I believe you cannot leave unless its for business or students?,2022-12-09 14:01:36+00:00,https://twitter.com/neil_erskine/status/1601215488667049990,neil_erskine
@leenvervaeke @HehongB Do you know?,2022-12-09 10:14:46+00:00,https://twitter.com/yangxifan/status/1601158405858635776,yangxifan
"Some more messages: neighborhood vaccination center is reopening tomorrow. 
And apparently everyone can get two boxes of medication: paracetamol +  Lianhua Qingwen (TCM). Long waiting lines for those though.",2022-12-09 10:03:09+00:00,https://twitter.com/leenvervaeke/status/1601155482562875392,leenvervaeke
"@leenvervaeke Gefeliciteerd met de hernieuwde vrijheid!! Ben erg benieuwd hoe dit gaat aflopen en of ze straks, als er mensen in bosjes neervallen, in paniek toch alles weer op slot gooien.",2022-12-09 09:46:43+00:00,https://twitter.com/MEGroenstege/status/1601151346631024641,MEGroenstege
"In case of emergency/serious illness, call 120 for ambulance or drive to hospital with private transport (‘self closed-loop’).

After 3y of strict control, new covid policy seems very lenient. Not sure how compliant people will be, esp if home quarantine deprives them of income.",2022-12-09 09:39:57+00:00,https://twitter.com/leenvervaeke/status/1601149644922585088,leenvervaeke
"Infected pple and those living with them need to do home quarantine. Self-test on day 6+7, if negative, apply for PCR-test. 
Interestingly, it is not allowed to go out ‘unless necessary’, making exceptions for throwing out garbage or getting supplies (with good protection).",2022-12-09 09:39:56+00:00,https://twitter.com/leenvervaeke/status/1601149640652431360,leenvervaeke
"Message goes on to explain new rules: if you test positive in mixed tube (10 pple), you’ll get text message telling you to do (free) single tube test within 24h. If positive: home quarantine.

If you have symptoms, do a self-test. If positive: register and home quarantine.",2022-12-09 09:39:55+00:00,https://twitter.com/leenvervaeke/status/1601149635762204672,leenvervaeke
"@leenvervaeke Bedankt voor de updates, Leen. Ik hoor van collega's in Beijing dat er opeens veel gevallen opduiken (weibo, vrienden), maar de meeste met zelf-tests en dus niet geregistreerd?",2022-12-09 07:15:56+00:00,https://twitter.com/h_jay_db/status/1601113400469520384,h_jay_db
"Beeld ontstaat v Chinese overheid die door protesten snel v zerocovidbeleid af wil. En daarvoor desnoods de werkelijkheid – de risico’s v omikronuitbraak – aanpast ad politieke noden, met hulp v propaganda en censuur. Bevolking heeft zich maar a nieuwe werkelijkheid aan te passen",2022-12-09 07:09:55+00:00,https://twitter.com/leenvervaeke/status/1601111884371197954,leenvervaeke
"Na Partijcongres begon Beijing voorzichtig a exitstrategie, maar poging strandde in chaos. Na protesten ging BJ alsnog over tot grootschalige versoepelingen, zonder voorbereiding. Om stormloop op ziekenhuizen te voorkomen, werd propaganda omgegooid: omikron is ineens ongevaarlijk",2022-12-09 07:09:53+00:00,https://twitter.com/leenvervaeke/status/1601111878565888000,leenvervaeke
"Zerocovid vergde ook veel zorgpersoneel. Normaal leiden ic-artsen en ic-verpleegkundigen hun eigen collega’s intern op, maar zij werden massaal naar gebieden met uitbraken gestuurd, ingezet in test- en quarantainecentra, en onderworpen aan tijdrovende zerocovidregels.",2022-12-09 07:09:52+00:00,https://twitter.com/leenvervaeke/status/1601111872542949376,leenvervaeke
"Volgens investeringsbank Goldman Sachs gaf China dit jaar minstens 27 miljard euro aan PCR-testen uit, volgens de bank Huachuang Securities 56 miljard. De quarantainecentra kostten, afgaand op de kostprijs per bed, in totaal 5,3- tot 24 miljard euro.",2022-12-09 07:09:51+00:00,https://twitter.com/leenvervaeke/status/1601111867916578816,leenvervaeke
"Zerocovid was bedoeld om tijd te winnen en voorbereidingen te treffen. In 2021 werd budget volksgezondheid verhoogd, en plan opgesteld om aantal ic-bedden op te vijzelen. Maar naarmate virus moeilijker controleerbaar werd, gingen steeds meer middelen naar zerocovidbeleid zelf.",2022-12-09 07:09:50+00:00,https://twitter.com/leenvervaeke/status/1601111864011722753,leenvervaeke
"@leenvervaeke @volkskrant En de vaccinatiedwang? Heb je daar gewoon over gelogen?
https://t.co/jMCxiDFE6G",2022-12-09 03:20:00+00:00,https://twitter.com/beijingfengtai9/status/1601054026904195073,beijingfengtai9
@leenvervaeke @volkskrant Zoals echte mieren geloven ze dat.,2022-12-07 08:30:02+00:00,https://twitter.com/EelcoSchaaf/status/1600407270898089984,EelcoSchaaf
"@leenvervaeke @songpinganq If there not testing right, it should work in your favor, and create a negative..",2022-12-06 05:51:19+00:00,https://twitter.com/Lloyd3ramon/status/1600004941493727233,Lloyd3ramon
"@leenvervaeke They were super thorough with me yesterday. To no avail though, cause it didn't show up in my health kit.",2022-12-05 03:56:34+00:00,https://twitter.com/GoYvon/status/1599613677019095040,GoYvon
@leenvervaeke Coyote Tests gag people. Some report they go REALLY deep.,2022-12-04 06:17:33+00:00,https://twitter.com/DiaryGreenHorse/status/1599286770117808128,DiaryGreenHorse
@leenvervaeke @gladstein Why aren't these people starting a revolution?,2022-12-04 00:02:21+00:00,https://twitter.com/StayingPoor/status/1599192344779444225,StayingPoor
"@leenvervaeke “[…]what seems to be a performative test.”
Maybe it’s a strategy to dissuade people from going out too much. Yesterday, I was almost denied entrance in a Wanda mall. I used to do almost a daily test when testing booths were open. But for 3 days in a row, no in-compound testing.",2022-12-03 12:25:00+00:00,https://twitter.com/LuShengqiao/status/1599016852193099778,LuShengqiao
"@leenvervaeke “testers recently are very gentle with their swabs to the point of barely touching your mouth”
I noticed this in Taiyuan already 2-3 months ago. I thought it was because they were growing tired.",2022-12-03 12:20:16+00:00,https://twitter.com/LuShengqiao/status/1599015660083851265,LuShengqiao
@leenvervaeke 🤪🇨🇳0️⃣🦠,2022-12-03 11:57:10+00:00,https://twitter.com/DaphneTwitting/status/1599009846342586369,DaphneTwitting
@leenvervaeke Not sure many people were doing it for any other reason than getting the healthkit updated...,2022-12-03 08:56:05+00:00,https://twitter.com/CONSINEO/status/1598964276555022340,CONSINEO
"@leenvervaeke Dit hele jaar was die tegenover Opposite House al van de gentle touch. Duidelijk dat ze daar geen zin hadden in het ontdekken van besmettingen, met alle gevolgen van dien voor het personeel van het testcentrum.",2022-12-03 08:43:35+00:00,https://twitter.com/MEGroenstege/status/1598961131028369410,MEGroenstege
"By the way, many people have noticed that testers recently are very gentle with their swabs to the point of barely touching your mouth. So we’re all waiting in line in the freezing cold for what seems to be a performative test.",2022-12-03 08:30:31+00:00,https://twitter.com/leenvervaeke/status/1598957841414754304,leenvervaeke
"@leenvervaeke, a ""journalist"" from @volkskrant blocked me for calling out the fact that she was spreading misinformation claiming that they are implementing mandatory #vaccination in #China. I politely asked her what source she has and she just blocked me 🤷",2022-12-03 08:07:37+00:00,https://twitter.com/borjaguti1/status/1598952081322233856,borjaguti1
@leenvervaeke 🥳🚌🚎🚏🚍!,2022-12-03 04:02:01+00:00,https://twitter.com/DaphneTwitting/status/1598890273928806400,DaphneTwitting
"@leenvervaeke @volkskrant ""dwang""?? Is there something you know that others don't? I have not read about this anywhere. What is your source?",2022-12-02 11:11:45+00:00,https://twitter.com/borjaguti1/status/1598636031972106243,borjaguti1
@leenvervaeke @volkskrant https://t.co/VInczN87lN,2022-11-30 22:49:47+00:00,https://twitter.com/splh01/status/1598086919363399684,splh01
"@leenvervaeke @volkskrant Vaak te horen voorheen in China : geen probleem, al die cameras en zo. Ik heb toch niks te verbergen.
Benieuwd hoe de bevolking daar nu over denkt, sinds de invoering van die gezondheidsapp met name.",2022-11-30 16:57:19+00:00,https://twitter.com/geledraak/status/1597998219891740673,geledraak
"@leenvervaeke @volkskrant Nou ja, zacht. Vertel dat tegen de Falun Gong en de Tibetanen enzo. #NietDus",2022-11-30 16:38:55+00:00,https://twitter.com/AsiaReportcom/status/1597993589752987654,AsiaReportcom
@leenvervaeke @volkskrant Het contrast met het huidige leiderschap kan haast niet groter. https://t.co/ibdUDXcqu3,2022-11-30 14:47:01+00:00,https://twitter.com/jwpee/status/1597965426436501504,jwpee
@leenvervaeke @volkskrant Die leven echt in 1984...,2022-11-30 09:05:27+00:00,https://twitter.com/basketbal050/status/1597879468676513793,basketbal050
@leenvervaeke @volkskrant Ik laat regelmatig een grote boodschap achter op een toilet.. benieuwd wanneer ik daarvoor wordt opgepakt.,2022-11-30 09:03:00+00:00,https://twitter.com/MEGroenstege/status/1597878853602795525,MEGroenstege
@leenvervaeke @volkskrant De natte droom van Rutte,2022-11-30 08:05:27+00:00,https://twitter.com/TomLish/status/1597864368771076098,TomLish
For context: Haizhu district has been in lockdown for weeks now. On Sunday the lockdown was lifted partially. Houjiao village is located in part of Haizhu district where lockdown was extended until at least Dec 2 (red part on map). https://t.co/QnjzKNybOD,2022-11-30 04:44:32+00:00,https://twitter.com/leenvervaeke/status/1597813809443315712,leenvervaeke
"@leenvervaeke @volkskrant @mkeulemans Waarom doet China geen beroep op vaderlandsliefde bij de ouderen, zodat ze zich laten vaccineren?",2022-11-29 15:35:27+00:00,https://twitter.com/geledraak/status/1597615228006825984,geledraak
"@leenvervaeke @volkskrant @mkeulemans China geeft geen moer om mensenrechten, maar wel om haar economie (= macht). Zieke en dode Chinese arbeiders kunnen geen producten maken voor de wereldmarkt. iPhone, anyone? 🙃",2022-11-29 13:52:57+00:00,https://twitter.com/CorneelMuus/status/1597589435868418049,CorneelMuus
"@leenvervaeke @volkskrant @mkeulemans Waarom vraagt China niet Cuba om hulp? Die hebben een goed werkend vaccin, zo lijkt het.",2022-11-29 11:39:41+00:00,https://twitter.com/JohnDoomen1/status/1597555894677819392,JohnDoomen1
"@leenvervaeke @volkskrant @mkeulemans Nu ligt het aan zwakke vaccin en als het straks meevalt, ligt het aan een zwakke virusvariant.

Aan het gevoerde lockdown-beleid ligt het ieder geval nooit niet 🤡",2022-11-29 07:31:43+00:00,https://twitter.com/markvbeusekom/status/1597493495576813568,markvbeusekom
"@leenvervaeke @volkskrant @mkeulemans Er zijn inmiddels prima vaccins beschikbaar in Europa en VS, gewoon kwestie van inkopen en ouderen laten vaccineren.",2022-11-29 07:30:30+00:00,https://twitter.com/SlootLau/status/1597493188024942593,SlootLau
"Stephen, Beijing: 'My neighborhood had been in lockdown for 20 days when my neighbors decided to hold a march to the neighborhood management. I was surprised, and also impressed. I've lived here for six years, and I've never seen Chinese people stand up to their leaders.'",2022-11-29 05:12:04+00:00,https://twitter.com/leenvervaeke/status/1597458347342852097,leenvervaeke
"Lavellan, Shanghai: 'When I went to Urumqi Street and saw the crowd, I felt surrounded by friends. I knew I was not alone against the mighty. (...) For the first time since the lockdowns I felt like I was in the right place and doing the right thing.'",2022-11-29 05:12:03+00:00,https://twitter.com/leenvervaeke/status/1597458344654274560,leenvervaeke
"Nie, Shanghai: 'I lived in Taiwan as an exchange student and I'm jealous of their elections. They can choose the leader they want, instead of a leader who paralyzes our lives. I don't think Xi cares about our health, he just wants to control us.'",2022-11-29 05:12:02+00:00,https://twitter.com/leenvervaeke/status/1597458341768626178,leenvervaeke
"Stephen, Beijing: ‘Mijn wijk zat al twintig dagen in lockdown, toen mijn buren zondag beslisten een optocht naar de wijkbeheerders te houden. Ik was verrast, en ook onder in de indruk. Ik woon hier zes jaar, en ik heb nog nooit Chinese mensen zien opstaan tegen hun leiders.'",2022-11-29 04:55:14+00:00,https://twitter.com/leenvervaeke/status/1597454112140185600,leenvervaeke
"Lavellan, Shanghai: 'Toen ik in de Urumqistraat kwam en de menigte zag, voelde ik me omringd door vrienden. Ik wist dat ik het niet in mijn eentje tegen de machtigen opnam. (...) Voor het eerst sinds de lockdowns had ik het gevoel dat ik op de juiste plek was en het juiste deed.'",2022-11-29 04:54:31+00:00,https://twitter.com/leenvervaeke/status/1597453934440087552,leenvervaeke
"Nie, Shanghai: 'Ik heb ooit als uitwisselingsstudent in Taiwan gewoond en ik ben jaloers op hun verkiezingen. Zij kunnen de leider kiezen die ze willen, in plaats van een leider die ons leven verlamt. Ik denk niet dat Xi om onze gezondheid geeft, hij wil ons gewoon controleren.'",2022-11-29 04:52:29+00:00,https://twitter.com/leenvervaeke/status/1597453421933916161,leenvervaeke
@leenvervaeke @geledraak https://t.co/X1gZ2Bn0xG,2022-11-28 23:27:15+00:00,https://twitter.com/AsiaReportcom/status/1597371572809261056,AsiaReportcom
@leenvervaeke @volkskrant @mkeulemans Zonder te lezen weet je al dat hier wat goed wordt gepraat wat niet goed gepraat moet worden… en al helemaal niet op de manier waarop China dat doet… of eigenlijk alles doet.,2022-11-28 20:27:25+00:00,https://twitter.com/hassebassebas/status/1597326318357876736,hassebassebas
"@leenvervaeke @volkskrant @mkeulemans .
Economisch staatsfascisme 
Mensen knechten 
Onder andere voor onze broodnodige IPhone 
.",2022-11-28 19:51:45+00:00,https://twitter.com/Aardfilosoof/status/1597317341267709952,Aardfilosoof
@leenvervaeke 赢赢赢赢赢赢赢赢赢赢赢,2022-11-28 19:42:05+00:00,https://twitter.com/TowerRushTroopy/status/1597314909976809472,TowerRushTroopy
@leenvervaeke Please https://t.co/25UK6xVay3,2022-11-28 18:34:34+00:00,https://twitter.com/YAKOFLLOW/status/1597297915873017856,YAKOFLLOW
"Huge police presence and blue fences around protest area in Shanghai. Also overwhelming show of force in Hangzhou, where protest was planned in front of Apple Store.",2022-11-28 18:32:08+00:00,https://twitter.com/leenvervaeke/status/1597297306809745414,leenvervaeke
"At locations where protests were planned, amongst others in Beijing, Shanghai and Hangzhou, passersby had to hand over smartphone to police officers, who checked for protest related content. Several people arrested in ao Hangzhou, Kunming and Chengdu.",2022-11-28 18:32:08+00:00,https://twitter.com/leenvervaeke/status/1597297305039749120,leenvervaeke
